,Gene Name,Gene Symbol,Chromosome,Gene Start,Gene End,Strand,Gene Length,Chromosome Length,Gene Location,Gene Sites,Transcript Sites,Gene Regulation,Transcript Regulation,Regulation Ratio,Gene Regulation Group,Isoform Count,Transcript Abundance
15005,ENSG00000153930,ANKFN1,17,55882301,56517016,1,634715,83257441,0.6750106395895593,6,8,9.453061610329046e-06,1.2604082147105394e-05,1.3333333333333333,Predominantly Post-Transcriptional,8,8.0
15006,ENSG00000048540,LMO3,12,16548372,16610594,-1,62222,133275309,0.12440025931584972,4,4,6.4285943878371e-05,6.4285943878371e-05,1.0,Neutral,35,6.0
15007,ENSG00000108840,HDAC5,17,44076746,44123702,-1,46956,83257441,0.5296850764365915,8,5,0.0001703722633955192,0.00010648266462219951,0.625,Predominantly Transcriptional,12,794.0
15008,ENSG00000163827,LRRC2,3,46515385,46606948,-1,91563,198295559,0.23480690508051166,5,1,5.4607210336052775e-05,1.0921442067210555e-05,0.2,Predominantly Transcriptional,4,16.5
15009,ENSG00000248485,PCP4L1,1,161258745,161285450,1,26705,248956422,0.6477924779140665,8,3,0.0002995693690320165,0.00011233851338700617,0.375,Predominantly Transcriptional,1,0.0
15010,ENSG00000188931,CFAP126,1,161364733,161367876,-1,3143,248956422,0.6481708855054159,2,10,0.0006363347120585428,0.003181673560292714,5.0,Predominantly Post-Transcriptional,1,0.0
15011,ENSG00000163703,CRELD1,3,9933793,9945413,1,11620,198295559,0.05012519216327987,2,5,0.00017211703958691912,0.0004302925989672978,2.5,Predominantly Post-Transcriptional,11,211.0
15012,ENSG00000155957,TMBIM4,12,66135846,66170027,-1,34181,133275309,0.49636303225528444,2,11,5.85120388519938e-05,0.0003218162136859659,5.5,Predominantly Post-Transcriptional,13,56.5
15013,ENSG00000188092,GPR89B,1,147928393,147993592,1,65199,248956422,0.5943248674259948,2,16,3.0675317106090586e-05,0.0002454025368487247,8.0,Predominantly Post-Transcriptional,8,455.0
15014,ENSG00000072310,SREBF1,17,17810399,17837002,-1,26603,83257441,0.214079369794707,11,17,0.0004134872006916513,0.0006390256737961884,1.5454545454545454,Predominantly Post-Transcriptional,23,1509.0
15015,ENSG00000182326,C1S,12,6988259,7071032,1,82773,133275309,0.05274529507937588,9,12,0.00010873110796999022,0.0001449748106266536,1.3333333333333333,Predominantly Post-Transcriptional,21,15.5
15016,ENSG00000223949,ROR1-AS1,1,64094379,64171342,-1,76963,248956422,0.2576067730439988,13,11,0.00016891233449839533,0.00014292582149864221,0.8461538461538461,Predominantly Transcriptional,2,8.0
15017,ENSG00000116688,MFN2,1,11980181,12015211,1,35030,248956422,0.048191952244557884,3,58,8.564087924636026e-05,0.0016557236654296318,19.333333333333332,Predominantly Post-Transcriptional,6,2488.5
15018,ENSG00000172551,MUCL1,12,54830518,54896008,1,65490,133275309,0.4116536169501584,11,2,0.00016796457474423576,3.053901358986105e-05,0.18181818181818182,Predominantly Transcriptional,5,0.0
15019,ENSG00000204913,LRRC3C,17,39927732,39944999,1,17267,83257441,0.4796732282463498,6,4,0.0003474836393119824,0.0002316557595413216,0.6666666666666666,Predominantly Transcriptional,1,0.0
15020,ENSG00000176809,LRRC37A3,17,64854130,64919480,-1,65350,83257441,0.7793514215744393,4,5,6.120887528691661e-05,7.651109410864575e-05,1.25,Predominantly Post-Transcriptional,12,131.0
15021,ENSG00000161813,LARP4,12,50392383,50480004,1,87621,133275309,0.378436140035511,6,80,6.84767350292738e-05,0.0009130231337236508,13.333333333333334,Predominantly Post-Transcriptional,21,1237.5
15022,ENSG00000225964,NRIR,2,6819463,6840464,-1,21001,242193529,0.02820043759302917,1,1,4.7616780153326035e-05,4.7616780153326035e-05,1.0,Neutral,2,0.5
15023,ENSG00000134321,RSAD2,2,6865557,6898239,1,32682,242193529,0.028414871480732254,5,1,0.00015298941313261123,3.059788262652224e-05,0.2,Predominantly Transcriptional,5,0.0
15024,ENSG00000228203,GRASLND,2,6911754,6918734,-1,6980,242193529,0.028552554762930928,1,2,0.00014326647564469913,0.00028653295128939826,2.0,Predominantly Post-Transcriptional,5,122.0
15025,ENSG00000151692,RNF144A,2,6917412,7068286,1,150874,242193529,0.028872980334664514,9,39,5.9652425202486845e-05,0.00025849384254410967,4.333333333333333,Predominantly Post-Transcriptional,7,420.0
15026,ENSG00000162929,SANBR,2,61065871,61138034,1,72163,242193529,0.2522856525204685,3,30,4.1572551030306387e-05,0.0004157255103030639,10.0,Predominantly Post-Transcriptional,11,180.5
15027,ENSG00000132170,PPARG,3,12287368,12434356,1,146988,198295559,0.06233554630439303,21,64,0.00014286880561678505,0.00043540969330829727,3.0476190476190474,Predominantly Post-Transcriptional,14,213.5
15028,ENSG00000167549,CORO6,17,29614756,29622912,-1,8156,83257441,0.35574999236404586,4,1,0.0004904364884747426,0.00012260912211868564,0.25,Predominantly Transcriptional,12,1.5
15029,ENSG00000267493,CIRBP-AS1,19,1267471,1270260,-1,2789,58617616,0.021646487636071722,1,6,0.00035855145213338117,0.002151308712800287,6.0,Predominantly Post-Transcriptional,1,27.5
15030,ENSG00000228300,FAM174C,19,1275530,1279244,1,3714,58617616,0.021791862023184293,2,10,0.0005385029617662897,0.0026925148088314485,5.0,Predominantly Post-Transcriptional,5,174.0
15031,ENSG00000099617,EFNA2,19,1285873,1301431,1,15558,58617616,0.022069338336789406,5,6,0.0003213780691605605,0.0003856536829926726,1.2,Predominantly Post-Transcriptional,1,59.0
15032,ENSG00000105610,KLF1,19,12884422,12887201,-1,2779,58617616,0.2198283106566463,1,1,0.0003598416696653472,0.0003598416696653472,1.0,Neutral,1,0.5
15033,ENSG00000008441,NFIX,19,12995475,13098796,1,103321,58617616,0.22258045260660209,25,43,0.00024196436348854542,0.0004161787052002981,1.72,Predominantly Post-Transcriptional,14,382.5
15034,ENSG00000084073,ZMPSTE24,1,40258041,40294180,1,36139,248956422,0.16177976119852816,1,38,2.767093721464346e-05,0.0010514956141564516,38.0,Predominantly Post-Transcriptional,4,1187.0
15035,ENSG00000173209,AHSA2P,2,61177418,61191203,1,13785,242193529,0.25262570289398606,2,22,0.00014508523757707654,0.0015959376133478419,11.0,Predominantly Post-Transcriptional,11,160.0
15036,ENSG00000167525,PROCA1,17,28703197,28711888,-1,8691,83257441,0.3448045262404834,3,6,0.00034518467380048324,0.0006903693476009665,2.0,Predominantly Post-Transcriptional,10,22.5
15037,ENSG00000028203,VEZT,12,95217746,95302799,1,85053,133275309,0.7147630961410865,19,58,0.00022339012145368182,0.0006819277391743972,3.0526315789473686,Predominantly Post-Transcriptional,41,416.5
15038,ENSG00000141194,OR4D1,17,58148384,58159585,1,11201,83257441,0.6984839289019225,2,2,0.00017855548611731096,0.00017855548611731096,1.0,Neutral,1,0.0
15039,ENSG00000221926,TRIM16,17,15627960,15684311,-1,56351,83257441,0.1880448799765537,5,1,8.87295700165037e-05,1.774591400330074e-05,0.2,Predominantly Transcriptional,25,619.5
15040,ENSG00000080345,RIF1,2,151409883,151508013,1,98130,242193529,0.6253633143105157,2,162,2.0381127076327322e-05,0.001650871293182513,81.0,Predominantly Post-Transcriptional,12,2292.5
15041,ENSG00000187801,ZFP69B,1,40450102,40463718,1,13616,248956422,0.16250599070708047,3,5,0.00022032902467685077,0.0003672150411280846,1.6666666666666667,Predominantly Post-Transcriptional,4,243.0
15042,ENSG00000187607,ZNF286A,17,15699577,15720787,1,21210,83257441,0.18869402916191,1,14,4.714757190004715e-05,0.0006600660066006601,14.0,Predominantly Post-Transcriptional,21,192.0
15043,ENSG00000117640,MTFR1L,1,25818640,25832942,1,14302,248956422,0.10373619122787682,5,12,0.00034960145434205004,0.0008390434904209202,2.4,Predominantly Post-Transcriptional,23,454.0
15044,ENSG00000163932,PRKCD,3,53156009,53192717,1,36708,198295559,0.2681571048194781,6,34,0.00016345210853220007,0.0009262286150158004,5.666666666666667,Predominantly Post-Transcriptional,6,204.5
15045,ENSG00000127423,AUNIP,1,25831913,25859458,-1,27545,248956422,0.10381610280372683,5,3,0.0001815211472136504,0.00010891268832819024,0.6,Predominantly Transcriptional,3,249.0
15046,ENSG00000233002,TBC1D26-AS1,17,15735023,15749192,-1,14169,83257441,0.1890774843776426,1,1,7.057661091114404e-05,7.057661091114404e-05,1.0,Neutral,3,0.0
15047,ENSG00000182749,PAQR7,1,25861484,25875708,-1,14224,248956422,0.10390812894957174,5,1,0.0003515185601799775,7.030371203599551e-05,0.2,Predominantly Transcriptional,1,290.0
15048,ENSG00000135480,KRT7,12,52232520,52252186,1,19666,133275309,0.39198823391960774,3,4,0.00015254754398454185,0.00020339672531272246,1.3333333333333333,Predominantly Post-Transcriptional,13,53.5
15049,ENSG00000255104,ZNF286A-TBC1D26,17,15699552,15745940,1,46388,83257441,0.18884493459269305,2,17,4.311459860308701e-05,0.00036647408812623953,8.5,Predominantly Post-Transcriptional,5,0.0
15050,ENSG00000214946,TBC1D26,17,15732247,15746162,1,13915,83257441,0.18904261662329977,1,1,7.186489399928136e-05,7.186489399928136e-05,1.0,Neutral,12,0.0
15051,ENSG00000135679,MDM2,12,68808177,68845544,1,37367,133275309,0.5164261933919058,9,85,0.00024085422966788877,0.0022747343913078386,9.444444444444445,Predominantly Post-Transcriptional,36,1383.5
15052,ENSG00000187147,RNF220,1,44405194,44651724,1,246530,248956422,0.1788604553450724,47,117,0.00019064616882326693,0.00047458727132600496,2.4893617021276597,Predominantly Post-Transcriptional,19,684.0
15053,ENSG00000108733,PEX12,17,35574795,35578863,-1,4068,83257441,0.4273111036405743,1,4,0.0002458210422812193,0.0009832841691248771,4.0,Predominantly Post-Transcriptional,4,105.0
15054,ENSG00000184060,ADAP2,17,30906344,30959322,1,52978,83257441,0.37153235348657904,6,17,0.00011325455849597947,0.0003208879157386085,2.8333333333333335,Predominantly Post-Transcriptional,11,28.5
15055,ENSG00000196843,ARID5A,2,96536743,96552634,1,15891,242193529,0.3986262097861417,2,9,0.00012585740356176452,0.0005663583160279403,4.5,Predominantly Post-Transcriptional,6,240.0
15056,ENSG00000126106,TMEM53,1,44635238,44674481,-1,39243,248956422,0.17936817673255281,6,31,0.00015289350967051448,0.0007899497999643249,5.166666666666667,Predominantly Post-Transcriptional,9,126.0
15057,ENSG00000272886,DCP1A,3,53283429,53347586,-1,64157,198295559,0.2688688933270563,3,3,4.6760291160746296e-05,4.6760291160746296e-05,1.0,Neutral,6,389.5
15058,ENSG00000114982,KANSL3,2,96593170,96642787,-1,49617,242193529,0.39892881902720034,7,1,0.00014108067799342968,2.0154382570489953e-05,0.14285714285714285,Predominantly Transcriptional,20,1298.0
15059,ENSG00000189042,ZNF567,19,36687612,36727701,1,40089,58617616,0.6262222690871632,4,30,9.977799396343137e-05,0.0007483349547257352,7.5,Predominantly Post-Transcriptional,7,260.5
15060,ENSG00000198520,ARMH1,1,44674692,44725591,1,50899,248956422,0.17955006398670045,11,7,0.00021611426550619854,0.0001375272598675809,0.6363636363636364,Predominantly Transcriptional,20,1.5
15061,ENSG00000272333,KMT2B,19,35717973,35738880,1,20907,58617616,0.6095168814098478,3,68,0.00014349261013057828,0.0032524991629597744,22.666666666666668,Predominantly Post-Transcriptional,5,377.5
15062,ENSG00000016391,CHDH,3,53812335,53846419,-1,34084,198295559,0.27146032554364974,2,2,5.867855885459453e-05,5.867855885459453e-05,1.0,Neutral,3,37.5
15063,ENSG00000056736,IL17RB,3,53846568,53865794,1,19226,198295559,0.2715954975068302,3,11,0.00015603869759700406,0.0005721418911890149,3.6666666666666665,Predominantly Post-Transcriptional,3,67.0
15064,ENSG00000181481,RNF135,17,30970984,30999911,1,28927,83257441,0.37216430300806386,3,19,0.00010370933729733467,0.0006568258028831196,6.333333333333333,Predominantly Post-Transcriptional,7,87.5
15065,ENSG00000113812,ACTR8,3,53867066,53882152,-1,15086,198295559,0.2716884294922611,1,2,6.628662335940607e-05,0.00013257324671881213,2.0,Predominantly Post-Transcriptional,6,580.5
15066,ENSG00000142945,KIF2C,1,44739818,44767767,1,27949,248956422,0.17976556756587705,4,46,0.000143117821746753,0.0016458549500876596,11.5,Predominantly Post-Transcriptional,8,3089.5
15067,ENSG00000264107,MIR4733HG,17,31090787,31095450,-1,4663,83257441,0.3734575327627473,2,2,0.0004289084280506112,0.0004289084280506112,1.0,Neutral,1,5.5
15068,ENSG00000154258,ABCA9,17,68974488,69060949,-1,86461,83257441,0.8289675693971906,2,1,2.3131816657221176e-05,1.1565908328610588e-05,0.5,Predominantly Transcriptional,8,0.0
15069,ENSG00000157388,CACNA1D,3,53328963,53813733,1,484770,198295559,0.27015909115745756,25,68,5.1570848031025023e-05,0.00014027270664438807,2.72,Predominantly Post-Transcriptional,7,14.0
15070,ENSG00000154262,ABCA6,17,69078702,69141895,-1,63193,83257441,0.8300795420796082,1,1,1.582453752789075e-05,1.582453752789075e-05,1.0,Neutral,7,0.0
15071,ENSG00000154263,ABCA10,17,69147214,69244846,-1,97632,83257441,0.831109257849998,3,2,3.072763028515241e-05,2.0485086856768273e-05,0.6666666666666666,Predominantly Transcriptional,12,1.0
15072,ENSG00000249715,FER1L5,2,96642737,96704887,1,62150,242193529,0.39915935161091776,8,1,0.00012872083668543846,1.6090104585679808e-05,0.125,Predominantly Transcriptional,7,8.0
15073,ENSG00000196646,ZNF136,19,12163064,12189871,1,26807,58617616,0.2077271020370395,1,14,3.730368933487522e-05,0.0005222516506882531,14.0,Predominantly Post-Transcriptional,6,165.5
15074,ENSG00000142937,RPS8,1,44775251,44778779,1,3528,248956422,0.17985884694310075,1,14,0.0002834467120181406,0.003968253968253968,14.0,Predominantly Post-Transcriptional,8,18651.5
15075,ENSG00000004777,ARHGAP33,19,35774532,35788822,1,14290,58617616,0.6104253199243039,4,19,0.00027991602519244227,0.0013296011196641008,4.75,Predominantly Post-Transcriptional,13,60.0
15076,ENSG00000200913,SNORD46,1,44776490,44776593,1,103,248956422,0.17985694500381275,1,1,0.009708737864077669,0.009708737864077669,1.0,Neutral,1,269.0
15077,ENSG00000114988,LMAN2L,2,96705929,96740064,-1,34135,242193529,0.39936243094257073,2,1,5.859088911674235e-05,2.9295444558371174e-05,0.5,Predominantly Transcriptional,9,590.0
15078,ENSG00000234093,RPS15AP11,1,44780331,44780715,-1,384,248956422,0.17987293776257757,1,1,0.0026041666666666665,0.0026041666666666665,1.0,Neutral,1,9.0
15079,ENSG00000142959,BEST4,1,44783585,44788170,-1,4585,248956422,0.1798944455427625,1,1,0.00021810250817884405,0.00021810250817884405,1.0,Neutral,1,0.5
15080,ENSG00000173846,PLK3,1,44800377,44805990,1,5613,248956422,0.17996395971661258,1,5,0.00017815784785319794,0.0008907892392659896,5.0,Predominantly Post-Transcriptional,7,288.0
15081,ENSG00000222009,BTBD19,1,44808482,44815585,1,7103,248956422,0.17999950810668383,5,3,0.0007039279177812192,0.00042235675066873153,0.6,Predominantly Transcriptional,9,127.0
15082,ENSG00000158158,CNNM4,2,96760902,96811874,1,50972,242193529,0.39962416997524325,14,43,0.00027466059797535904,0.0008436004080671741,3.0714285714285716,Predominantly Post-Transcriptional,4,285.5
15083,ENSG00000167378,IRGQ,19,43584367,43596134,-1,11767,58617616,0.7436373819774588,3,3,0.00025495028469448456,0.00025495028469448456,1.0,Neutral,5,985.5
15084,ENSG00000124444,ZNF576,19,43596392,43601157,1,4765,58617616,0.7437827990138665,3,11,0.0006295907660020986,0.002308499475341028,3.6666666666666665,Predominantly Post-Transcriptional,7,138.0
15085,ENSG00000117425,PTCH2,1,44819844,44843253,-1,23409,248956422,0.18007789531936638,9,3,0.00038446751249519417,0.00012815583749839805,0.3333333333333333,Predominantly Transcriptional,3,8.0
15086,ENSG00000168763,CNNM3,2,96816245,96835382,1,19137,242193529,0.39978695508417156,5,43,0.0002612739718869206,0.0022469561582275175,8.6,Predominantly Post-Transcriptional,5,406.5
15087,ENSG00000226763,SRRM5,19,43596617,43614498,1,17881,58617616,0.7438985150812002,6,11,0.00033555170292489235,0.0006151781220289693,1.8333333333333333,Predominantly Post-Transcriptional,2,4.5
15088,ENSG00000070785,EIF2B3,1,44850522,44986722,-1,136200,248956422,0.1804276493016115,6,3,4.405286343612335e-05,2.2026431718061676e-05,0.5,Predominantly Transcriptional,10,788.5
15089,ENSG00000062822,POLD1,19,50384204,50418018,1,33814,58617616,0.8598287415851235,6,48,0.00017744129650440645,0.0014195303720352516,8.0,Predominantly Post-Transcriptional,14,2242.0
15090,ENSG00000163126,ANKRD23,2,96824526,96857934,-1,33408,242193529,0.39985060872538836,7,33,0.00020953065134099617,0.0009877873563218392,4.714285714285714,Predominantly Post-Transcriptional,6,6.0
15091,ENSG00000213337,ANKRD39,2,96836611,96858016,-1,21405,242193529,0.3998757270678359,5,2,0.000233590282644242,9.34361130576968e-05,0.4,Predominantly Transcriptional,2,38.5
15092,ENSG00000168758,SEMA4C,2,96859718,96870757,-1,11039,242193529,0.3999497339997057,3,3,0.0002717637467161881,0.0002717637467161881,1.0,Neutral,6,852.0
15093,ENSG00000198431,TXNRD1,12,104215779,104350307,1,134528,133275309,0.7824633368510892,16,84,0.00011893434823977165,0.0006244053282588012,5.25,Predominantly Post-Transcriptional,24,2982.0
15094,ENSG00000126088,UROD,1,45010950,45015575,1,4625,248956422,0.18080779816155937,5,11,0.001081081081081081,0.0023783783783783785,2.2,Predominantly Post-Transcriptional,20,1126.0
15095,ENSG00000124831,LRRFIP1,2,237627587,237813682,1,186095,242193529,0.9815317340704012,27,137,0.00014508718665197883,0.0007361831322711518,5.074074074074074,Predominantly Post-Transcriptional,15,1273.5
15096,ENSG00000162408,NOL9,1,6521347,6554513,-1,33166,248956422,0.02626134303938542,2,2,6.0302719652656335e-05,6.0302719652656335e-05,1.0,Neutral,5,1160.0
15097,ENSG00000076555,ACACB,12,109116587,109268226,1,151639,133275309,0.8192995935953898,16,66,0.00010551375305825019,0.000435244231365282,4.125,Predominantly Post-Transcriptional,15,56.0
15098,ENSG00000171346,KRT15,17,41513745,41522529,-1,8784,83257441,0.4986717883870584,3,1,0.00034153005464480874,0.00011384335154826958,0.3333333333333333,Predominantly Transcriptional,9,15.0
15099,ENSG00000132329,RAMP1,2,237858893,237912106,1,53213,242193529,0.9822124500279279,7,15,0.0001315468024730799,0.0002818860052994569,2.142857142857143,Predominantly Post-Transcriptional,4,7.0
15100,ENSG00000204859,ZBTB48,1,6579994,6589280,1,9286,248956422,0.026448954186849616,4,22,0.0004307559767391773,0.0023691578720654747,5.5,Predominantly Post-Transcriptional,9,116.5
15101,ENSG00000124003,MOGAT1,2,222671658,222709930,1,38272,242193529,0.9194745826590602,4,2,0.00010451505016722408,5.225752508361204e-05,0.5,Predominantly Transcriptional,2,4.0
15102,ENSG00000234193,ACSL3-AS1,2,222917387,222919363,-1,1976,242193529,0.9204142485574005,1,2,0.0005060728744939271,0.0010121457489878543,2.0,Predominantly Post-Transcriptional,1,3.5
15103,ENSG00000123983,ACSL3,2,222860942,222944639,1,83697,242193529,0.9203499012560323,16,74,0.0001911657526554118,0.0008841416060312795,4.625,Predominantly Post-Transcriptional,11,3028.0
15104,ENSG00000144554,FANCD2,3,10026370,10101932,1,75562,198295559,0.05075328489832694,1,79,1.3234165321193193e-05,0.001045499060374262,79.0,Predominantly Post-Transcriptional,12,1578.0
15105,ENSG00000171488,LRRC8C,1,89633072,89769903,1,136831,248956422,0.36030999634144806,24,59,0.00017539884967587754,0.0004311888387865323,2.4583333333333335,Predominantly Post-Transcriptional,4,237.0
15106,ENSG00000169136,ATF5,19,49928702,49933935,1,5233,58617616,0.8518142140069292,1,10,0.00019109497420217848,0.0019109497420217848,10.0,Predominantly Post-Transcriptional,5,183.0
15107,ENSG00000070886,EPHA8,1,22563489,22603595,1,40106,248956422,0.09071283166175967,3,11,7.480177529546702e-05,0.00027427317608337906,3.6666666666666665,Predominantly Post-Transcriptional,3,18.5
15108,ENSG00000095059,DHPS,19,12675717,12681880,-1,6163,58617616,0.21629672725004714,2,5,0.00032451728054518905,0.0008112932013629726,2.5,Predominantly Post-Transcriptional,23,488.0
15109,ENSG00000173812,EIF1,17,41688885,41692668,1,3783,83257441,0.5007453507969336,1,20,0.0002643404705260375,0.005286809410520751,20.0,Predominantly Post-Transcriptional,7,3672.5
15110,ENSG00000265422,MIR4684,1,22719517,22719598,1,81,248956422,0.0912591742662497,1,1,0.012345679012345678,0.012345679012345678,1.0,Neutral,1,0.0
15111,ENSG00000277200,CCDC92B,17,2720801,2749652,-1,28851,83257441,0.03285263715948224,6,3,0.0002079650618696059,0.00010398253093480295,0.5,Predominantly Transcriptional,1,10.0
15112,ENSG00000214447,FAM187A,17,44899774,44905390,1,5616,83257441,0.5393221489956675,6,3,0.0010683760683760685,0.0005341880341880342,0.5,Predominantly Transcriptional,1,0.0
15113,ENSG00000119285,HEATR1,1,236549005,236604516,-1,55511,248956422,0.9502737812483504,5,5,9.007223793482373e-05,9.007223793482373e-05,1.0,Neutral,5,2805.5
15114,ENSG00000172809,RPL38,17,74203582,74210655,1,7073,83257441,0.8912971334297916,3,24,0.00042414816909373674,0.003393185352749894,8.0,Predominantly Post-Transcriptional,8,11343.0
15115,ENSG00000246731,MGC16275,17,74209980,74213342,-1,3362,83257441,0.8913516931177359,2,14,0.000594883997620464,0.004164187983343248,7.0,Predominantly Post-Transcriptional,3,13.0
15116,ENSG00000141540,TTYH2,17,74213571,74262020,1,48449,83257441,0.8916655929888597,4,24,8.256104357159075e-05,0.0004953662614295445,6.0,Predominantly Post-Transcriptional,9,127.5
15117,ENSG00000104885,DOT1L,19,2163933,2232578,1,68645,58617616,0.037501618967240156,12,95,0.00017481244081870494,0.0013839318231480807,7.916666666666667,Predominantly Post-Transcriptional,9,518.5
15118,ENSG00000114279,FGF12,3,192139390,192767764,-1,628374,198295559,0.9705390174673554,29,7,4.615085920168562e-05,1.1139862565924116e-05,0.2413793103448276,Predominantly Transcriptional,9,46.5
15119,ENSG00000184271,POU6F1,12,51186936,51218062,-1,31126,133275309,0.3841859334950032,8,3,0.00025701985478378205,9.638244554391827e-05,0.375,Predominantly Transcriptional,9,39.5
15120,ENSG00000104886,PLEKHJ1,19,2230084,2237704,-1,7620,58617616,0.03810960172791742,4,16,0.0005249343832020997,0.002099737532808399,4.0,Predominantly Post-Transcriptional,13,756.5
15121,ENSG00000226498,RPSAP21,1,236819634,236820518,1,884,248956422,0.9512511229776591,1,1,0.0011312217194570137,0.0011312217194570137,1.0,Neutral,1,2.5
15122,ENSG00000171595,DNAI2,17,74274234,74314884,1,40650,83257441,0.8923473758940057,6,3,0.00014760147601476016,7.380073800738008e-05,0.5,Predominantly Transcriptional,6,0.0
15123,ENSG00000135441,BLOC1S1,12,55716038,55720087,1,4049,133275309,0.41806740436820145,1,5,0.0002469745616201531,0.0012348728081007657,5.0,Predominantly Post-Transcriptional,6,385.5
15124,ENSG00000114491,UMPS,3,124730433,124749273,1,18840,198295559,0.6290602453683797,1,41,5.307855626326964e-05,0.002176220806794055,41.0,Predominantly Post-Transcriptional,10,1059.0
15125,ENSG00000117758,STX12,1,27773219,27824443,1,51224,248956422,0.11166143366247447,3,24,5.856629704825863e-05,0.00046853037638606906,8.0,Predominantly Post-Transcriptional,5,287.0
15126,ENSG00000104897,SF3A2,19,2236824,2248655,1,11831,58617616,0.03826050346366867,6,28,0.0005071422534020793,0.002366663849209703,4.666666666666667,Predominantly Post-Transcriptional,7,435.5
15127,ENSG00000115318,LOXL3,2,74532258,74555690,-1,23432,242193529,0.30778681126530016,6,18,0.00025606008876749743,0.0007681802663024924,3.0,Predominantly Post-Transcriptional,10,185.5
15128,ENSG00000165682,CLEC1B,12,9985642,10013424,-1,27782,133275309,0.07502914887257923,2,1,7.19890576632352e-05,3.59945288316176e-05,0.5,Predominantly Transcriptional,4,0.0
15129,ENSG00000117751,PPP1R8,1,27830782,27851676,1,20894,248956422,0.11183173655990285,1,38,4.7860629845888775e-05,0.0018187039341437733,38.0,Predominantly Post-Transcriptional,5,668.5
15130,ENSG00000197837,H4-16,12,14767999,14771131,-1,3132,133275309,0.11081996440916149,1,2,0.00031928480204342275,0.0006385696040868455,2.0,Predominantly Post-Transcriptional,6,1904.0
15131,ENSG00000196169,KIF19,17,74326210,74355820,1,29610,83257441,0.8929053560509985,3,1,0.00010131712259371833,3.3772374197906115e-05,0.3333333333333333,Predominantly Transcriptional,6,13.0
15132,ENSG00000179088,C12orf42,12,103237591,103495978,-1,258387,133275309,0.7755884062516036,16,3,6.192261994604992e-05,1.161049123988436e-05,0.1875,Predominantly Transcriptional,16,2.0
15133,ENSG00000104899,AMH,19,2249309,2252073,1,2764,58617616,0.038396153811509494,5,14,0.001808972503617945,0.005065123010130246,2.8,Predominantly Post-Transcriptional,3,10.0
15134,ENSG00000130775,THEMIS2,1,27872543,27886685,1,14142,248956422,0.11198592017039834,2,5,0.0001414227124876255,0.00035355678121906376,2.5,Predominantly Post-Transcriptional,11,2.5
15135,ENSG00000265981,MIR544B,3,124732439,124732516,1,77,198295559,0.6290230508894049,1,1,0.012987012987012988,0.012987012987012988,1.0,Neutral,1,0.5
15136,ENSG00000082781,ITGB5,3,124761948,124901418,-1,139470,198295559,0.6295233419725754,10,4,7.170000717000071e-05,2.8680002868000288e-05,0.4,Predominantly Transcriptional,13,3826.0
15137,ENSG00000204347,BTBD17,17,74356416,74361868,-1,5452,83257441,0.893123078332422,3,1,0.0005502567865003668,0.00018341892883345562,0.3333333333333333,Predominantly Transcriptional,1,1.0
15138,ENSG00000117748,RPA2,1,27891524,27914746,-1,23222,248956422,0.11208039855264308,1,2,4.306261303935923e-05,8.612522607871846e-05,2.0,Predominantly Post-Transcriptional,5,876.0
15139,ENSG00000108679,LGALS3BP,17,78971238,78979947,-1,8709,83257441,0.9485709811811295,4,1,0.00045929498220231943,0.00011482374555057986,0.25,Predominantly Transcriptional,19,2645.5
15140,ENSG00000173702,MUC13,3,124905442,124953819,-1,48377,198295559,0.6300172889903197,5,2,0.00010335490005581165,4.134196002232466e-05,0.4,Predominantly Transcriptional,5,0.0
15141,ENSG00000105202,FBL,19,39834458,39846379,-1,11921,58617616,0.6796663054328241,4,2,0.0003355423202751447,0.00016777116013757235,0.5,Predominantly Transcriptional,11,2804.5
15142,ENSG00000270772,PDHA1P1,3,57800056,57801448,-1,1392,198295559,0.29148787946380583,1,1,0.0007183908045977011,0.0007183908045977011,1.0,Neutral,1,2.5
15143,ENSG00000230239,PDE4DIPP9,1,16855407,16859284,1,3877,248956422,0.06771203315253302,2,1,0.0005158627805003869,0.00025793139025019347,0.5,Predominantly Transcriptional,1,0.0
15144,ENSG00000136068,FLNB,3,58008398,58172251,1,163853,198295559,0.29294818700402664,20,142,0.00012206062751368605,0.000866630455347171,7.1,Predominantly Post-Transcriptional,14,11589.0
15145,ENSG00000207005,RNU1-2,1,16895980,16896143,1,163,248956422,0.06786754631298485,1,1,0.006134969325153374,0.006134969325153374,1.0,Neutral,1,47830.0
15146,ENSG00000117122,MFAP2,1,16974502,16980632,-1,6130,248956422,0.06819493493523938,1,2,0.0001631321370309951,0.0003262642740619902,2.0,Predominantly Post-Transcriptional,6,1304.0
15147,ENSG00000159363,ATP13A2,1,16985958,17011928,-1,25970,248956422,0.068280797351755,5,3,0.00019252984212552945,0.00011551790527531768,0.6,Predominantly Transcriptional,15,1993.0
15148,ENSG00000171302,CANT1,17,78991716,79009867,-1,18151,83257441,0.9488736448193261,5,1,0.00027546691642333753,5.509338328466751e-05,0.2,Predominantly Transcriptional,16,2473.5
15149,ENSG00000129933,MAU2,19,19320829,19358754,1,37925,58617616,0.3299313895672591,2,77,5.2735662491760055e-05,0.002030323005932762,38.5,Predominantly Post-Transcriptional,16,227.5
